wallet_address,realized_profit,unrealized_profit,combined_profit,realized_roi,unrealized_roi,combined_roi,winrate,tokens_traded,average_traded_time
A7VYhCqZ6Rox1Nn34JFkmgpP8FuEkAcNP21aMLhxW7f7,"[{'1D': -1939.0608874063205}, {'7D': -761.9395372649175}, {'30D': 76637.09615135637}]","[{'1D': -61.57535224333816}, {'7D': 4947.738024679928}, {'30D': 4320.4572759678795}]","[{'1D': -2000.6362396496586}, {'7D': 4185.798487415009}, {'30D': 80957.55342732424}]","[{'1D': -87.30242480639731}, {'7D': -40.6678215109313}, {'30D': 391.41162694792513}]","[{'1D': 15.830319546531276}, {'7D': 11.789752516598911}, {'30D': 10.799265618424354}]","[{'1D': -100}, {'7D': 42.25868008361709}, {'30D': 332.8860633251146}]","[{'1D': 0}, {'7D': 40}, {'30D': 52.38095238095239}]","[{'1D': 3}, {'7D': 10}, {'30D': 21}]","[{'1D': 8.812658730158729}, {'7D': 8.812658730158729}, {'30D': 8.812658730158729}]"
6o25Ex2nhZjPmYtfTv3mRrNwnC5bMxVAsdfYktGEQEKq,"[{'1D': 56.460574289792724}, {'7D': 108.37995374972246}, {'30D': 2559.7630229256424}]","[{'1D': 0}, {'7D': 0}, {'30D': 0}]","[{'1D': 56.460574289792724}, {'7D': 108.37995374972246}, {'30D': 2559.7630229256424}]","[{'1D': 57.876900455185435}, {'7D': 7.002541752435168}, {'30D': 90.39641646915476}]","[{'1D': 0}, {'7D': 0}, {'30D': 0}]","[{'1D': 42.123099544814565}, {'7D': 92.99745824756481}, {'30D': 9.603583530845269}]","[{'1D': 100}, {'7D': 60}, {'30D': 67.74193548387096}]","[{'1D': 1}, {'7D': 15}, {'30D': 31}]","[{'1D': 0.015543593833067517}, {'7D': 0.015543593833067517}, {'30D': 0.015543593833067517}]"
7DAMCyYSf3PpNn6jVzcrC3tyBQ5tD45JMajpKBocboHW,"[{'1D': 78.52791559179404}, {'7D': 423.6559303284456}, {'30D': 2950.817512696326}]","[{'1D': 0}, {'7D': 0}, {'30D': 0}]","[{'1D': 78.52791559179404}, {'7D': 423.6559303284456}, {'30D': 2950.817512696326}]","[{'1D': 134.827956509282}, {'7D': 30.15992083743996}, {'30D': 96.87269194013004}]","[{'1D': 0}, {'7D': 0}, {'30D': 0}]","[{'1D': 34.82795650928201}, {'7D': 69.84007916256}, {'30D': 3.127308059869918}]","[{'1D': 100}, {'7D': 73.33333333333333}, {'30D': 68.57142857142857}]","[{'1D': 1}, {'7D': 15}, {'30D': 35}]","[{'1D': 0.016905286343612335}, {'7D': 0.016905286343612335}, {'30D': 0.016905286343612335}]"
3bYoVt4XV8aTdaNc7XceGRKRv2AsTH1e5YGY26D3nh3U,"[{'1D': 86.68285774715436}, {'7D': 348.71887929290256}, {'30D': 2979.3515394665783}]","[{'1D': 0}, {'7D': 0}, {'30D': 0}]","[{'1D': 86.68285774715436}, {'7D': 348.71887929290256}, {'30D': 2979.3515394665783}]","[{'1D': 122.9449398673142}, {'7D': 22.669429769475506}, {'30D': 98.36586772434912}]","[{'1D': 0}, {'7D': 0}, {'30D': 0}]","[{'1D': 22.94493986731421}, {'7D': 77.3305702305245}, {'30D': 1.63413227565091}]","[{'1D': 100}, {'7D': 60}, {'30D': 67.64705882352942}]","[{'1D': 1}, {'7D': 15}, {'30D': 34}]","[{'1D': 0.016188544739429694}, {'7D': 0.016188544739429694}, {'30D': 0.016188544739429694}]"
Dprrfpqi2TU7GDzzN59YWPiHxwch1GLpKYqYCi6X21NU,"[{'1D': 0}, {'7D': 3244.0234089898495}, {'30D': 7963.918676074792}]","[{'1D': 0}, {'7D': 0}, {'30D': 0}]","[{'1D': 0}, {'7D': 3244.0234089898495}, {'30D': 7963.918676074792}]","[{'1D': 0}, {'7D': 39.18955559950588}, {'30D': 65.92038788568902}]","[{'1D': 0}, {'7D': 0}, {'30D': 0}]","[{'1D': 0}, {'7D': 60.8104444004941}, {'30D': 34.07961211431103}]","[{'1D': 0}, {'7D': 35}, {'30D': 34.375}]","[{'1D': 0}, {'7D': 20}, {'30D': 32}]","[{'1D': 0.1374029982363316}, {'7D': 0.1374029982363316}, {'30D': 0.1374029982363316}]"
DSsSCWgC7rfYfLUvQBt2QEgwLHretBbmxPCgWMwb49pB,"[{'1D': 74.36950064695108}, {'7D': 60.11286735143946}, {'30D': 2766.26451637622}]","[{'1D': 0}, {'7D': 0}, {'30D': 0}]","[{'1D': 74.36950064695108}, {'7D': 60.11286735143946}, {'30D': 2766.26451637622}]","[{'1D': 95.07709832714369}, {'7D': 3.5266680654510676}, {'30D': 95.00328005449677}]","[{'1D': 0}, {'7D': 0}, {'30D': 0}]","[{'1D': 4.922901672856284}, {'7D': 96.47333193454895}, {'30D': 4.9967199455032745}]","[{'1D': 100}, {'7D': 52.94117647058824}, {'30D': 73.52941176470588}]","[{'1D': 1}, {'7D': 17}, {'30D': 34}]","[{'1D': 0.01717989417989418}, {'7D': 0.01717989417989418}, {'30D': 0.01717989417989418}]"
6cQ3HbywTxAWFwTFJXhLbvFVhcnZCXieLDHmTzzdL8Qy,"[{'1D': 42.23927541298259}, {'7D': 54.597391668340705}, {'30D': 2377.735749105137}]","[{'1D': 0}, {'7D': 0}, {'30D': 0}]","[{'1D': 42.23927541298259}, {'7D': 54.597391668340705}, {'30D': 2377.735749105137}]","[{'1D': 39.103745459582086}, {'7D': 3.594379277708251}, {'30D': 91.5596415266039}]","[{'1D': 0}, {'7D': 0}, {'30D': 0}]","[{'1D': 60.896254540417914}, {'7D': 96.40562072229173}, {'30D': 8.440358473396103}]","[{'1D': 100}, {'7D': 53.333333333333336}, {'30D': 65.51724137931035}]","[{'1D': 1}, {'7D': 15}, {'30D': 29}]","[{'1D': 0.01875873015873016}, {'7D': 0.01875873015873016}, {'30D': 0.01875873015873016}]"
J9cMaazmMEpLFwSa5uWhExqzrhRKpnA7W3AZUDoLj2e9,"[{'1D': 46.44928056414661}, {'7D': 143.8455131401396}, {'30D': 2193.657018175221}]","[{'1D': 0}, {'7D': 0}, {'30D': 0}]","[{'1D': 46.44928056414661}, {'7D': 143.8455131401396}, {'30D': 2193.657018175221}]","[{'1D': 49.78529233699071}, {'7D': 11.660274799477321}, {'30D': 96.00863478964438}]","[{'1D': 0}, {'7D': 0}, {'30D': 0}]","[{'1D': 50.214707663009314}, {'7D': 88.33972520052268}, {'30D': 3.9913652103556228}]","[{'1D': 100}, {'7D': 57.14285714285714}, {'30D': 71.42857142857143}]","[{'1D': 1}, {'7D': 14}, {'30D': 28}]","[{'1D': 0.01849090318388564}, {'7D': 0.01849090318388564}, {'30D': 0.01849090318388564}]"
831qmkeGhfL8YpcXuhrug6nHj1YdK3aXMDQUCo85Auh1,"[{'1D': 800.5302780088216}, {'7D': 8454.152632672587}, {'30D': 90741.59780606997}]","[{'1D': 0}, {'7D': 6716.5150075144675}, {'30D': 33647.80631814708}]","[{'1D': 800.5302780088216}, {'7D': 15170.66764018705}, {'30D': 124389.40412421708}]","[{'1D': 19.811582184849645}, {'7D': 21.09475130251609}, {'30D': 65.12145888236589}]","[{'1D': 0}, {'7D': 301.53911016213794}, {'30D': 398.1219171227963}]","[{'1D': 80.18841781515036}, {'7D': 62.146240449208946}, {'30D': 20.97823097696095}]","[{'1D': 87.5}, {'7D': 77.77777777777779}, {'30D': 84.61538461538461}]","[{'1D': 8}, {'7D': 63}, {'30D': 260}]","[{'1D': 8.99352483164983}, {'7D': 8.99352483164983}, {'30D': 8.99352483164983}]"
8vbRXRDLCAeyS6g8sLLkiYXdKnmAjGpP5gAkzv8GwCZb,"[{'1D': 3623.339333010827}, {'7D': 10607.696567214363}, {'30D': 63037.672392197506}]","[{'1D': 0}, {'7D': 0}, {'30D': 0}]","[{'1D': 3623.339333010827}, {'7D': 10607.696567214363}, {'30D': 63037.672392197506}]","[{'1D': 52.46435721512983}, {'7D': 25.045817677615055}, {'30D': 74.7958010415166}]","[{'1D': 0}, {'7D': 0}, {'30D': 0}]","[{'1D': 47.53564278487016}, {'7D': 74.95418232238501}, {'30D': 25.204198958483232}]","[{'1D': 68.75}, {'7D': 66.26506024096386}, {'30D': 72.19251336898395}]","[{'1D': 16}, {'7D': 83}, {'30D': 187}]","[{'1D': 0.2996265560165975}, {'7D': 0.2996265560165975}, {'30D': 0.2996265560165975}]"
7YDzuabyWj5RJgigKx7KmT3geTVQFbnswBznZvpX6bGt,"[{'1D': 0}, {'7D': -183.44335041379756}, {'30D': 2391.4605833184155}]","[{'1D': 0}, {'7D': 0}, {'30D': -166.50844863874906}]","[{'1D': 0}, {'7D': -183.44335041379756}, {'30D': 2224.9521346796664}]","[{'1D': 0}, {'7D': -37.46179762388725}, {'30D': 128.33385262090448}]","[{'1D': 0}, {'7D': 0}, {'30D': 94.33371969789194}]","[{'1D': 0}, {'7D': -100}, {'30D': 19.39844684553971}]","[{'1D': 0}, {'7D': 33.33333333333333}, {'30D': 54.54545454545454}]","[{'1D': 0}, {'7D': 6}, {'30D': 22}]","[{'1D': 0.09302469135802469}, {'7D': 0.09302469135802469}, {'30D': 0.09302469135802469}]"
6dbREms3AJ4Bh6C3118StD6685Tw5hfC9gbKajy2J1V9,"[{'1D': 2053.7687810064544}, {'7D': 3168.2062843476933}, {'30D': 16997.75563529485}]","[{'1D': 0}, {'7D': 0}, {'30D': 0}]","[{'1D': 2053.7687810064544}, {'7D': 3168.2062843476933}, {'30D': 16997.75563529485}]","[{'1D': 1045.448961034884}, {'7D': 88.18549737271407}, {'30D': 46.775639091083505}]","[{'1D': 0}, {'7D': 0}, {'30D': 0}]","[{'1D': 945.4489610348838}, {'7D': 11.8145026272859}, {'30D': 53.22436090891652}]","[{'1D': 100}, {'7D': 58.82352941176471}, {'30D': 73.88059701492537}]","[{'1D': 1}, {'7D': 17}, {'30D': 134}]","[{'1D': 2.945392943409248}, {'7D': 2.945392943409248}, {'30D': 2.945392943409248}]"
D6aHj6yCsBo5xHEbUVLpaSUpaPJNhBYhkPU2Kp5NgoUh,"[{'1D': -126.06695164903724}, {'7D': 9385.470196814143}, {'30D': 69025.70151220338}]","[{'1D': -1753.6417504772376}, {'7D': -2064.7558941551506}, {'30D': -2272.3327184104514}]","[{'1D': -1879.7087021262748}, {'7D': 7320.714302658988}, {'30D': 66753.36879379283}]","[{'1D': -1.317265513542363}, {'7D': 24.614434204047477}, {'30D': 78.03490315140927}]","[{'1D': 93.79769739394723}, {'7D': 87.44593356521528}, {'30D': 88.28595868089296}]","[{'1D': -100}, {'7D': 80.80061661795114}, {'30D': 24.231192965515522}]","[{'1D': 43.47826086956522}, {'7D': 47.5}, {'30D': 50.898203592814376}]","[{'1D': 23}, {'7D': 80}, {'30D': 167}]","[{'1D': 0.706031454248366}, {'7D': 0.706031454248366}, {'30D': 0.706031454248366}]"
H21EnRRq9wd749cSK56hEMuPee2LgPvEPo1vGdf4EeeP,"[{'1D': 0}, {'7D': 0}, {'30D': 0}]","[{'1D': 0}, {'7D': 0}, {'30D': 0}]","[{'1D': 0}, {'7D': 0}, {'30D': 0}]","[{'1D': 0}, {'7D': 0}, {'30D': 0}]","[{'1D': 0}, {'7D': 0}, {'30D': 0}]","[{'1D': 0}, {'7D': 0}, {'30D': 0}]","[{'1D': 0}, {'7D': 0}, {'30D': 0}]","[{'1D': 0}, {'7D': 0}, {'30D': 0}]","[{'1D': 0}, {'7D': 0}, {'30D': 0}]"
8vSYZLiLtGmFiPhVUuUVWBTioNSrZom52bgXpZywQVqF,"[{'1D': 234.10366054143228}, {'7D': 9068.9641478086}, {'30D': 9463.419552322515}]","[{'1D': 0}, {'7D': 0}, {'30D': 0}]","[{'1D': 234.10366054143228}, {'7D': 9068.9641478086}, {'30D': 9463.419552322515}]","[{'1D': 29.402027037891393}, {'7D': 104.7850622477293}, {'30D': 89.43651542086803}]","[{'1D': 0}, {'7D': 0}, {'30D': 0}]","[{'1D': 70.59797296210859}, {'7D': 32.18771635842773}, {'30D': 41.25666580218227}]","[{'1D': 100}, {'7D': 61.904761904761905}, {'30D': 60}]","[{'1D': 4}, {'7D': 42}, {'30D': 55}]","[{'1D': 0.15273102310231026}, {'7D': 0.15273102310231026}, {'30D': 0.15273102310231026}]"
GBNFD9zD1cq6a5EKk4KJ6hYePa2VLx29xqyUWfNPweS2,"[{'1D': 0}, {'7D': 905.1700307842884}, {'30D': 12066.893973153203}]","[{'1D': 310.65846871606493}, {'7D': 454.6118330052441}, {'30D': 423.4789945964254}]","[{'1D': 310.65846871606493}, {'7D': 1359.7818637895325}, {'30D': 12490.372967749627}]","[{'1D': 0}, {'7D': 16.42746396454863}, {'30D': 99.04994427589229}]","[{'1D': 52.71205034632476}, {'7D': 60.13304493396172}, {'30D': 45.274923247599865}]","[{'1D': 100}, {'7D': 75.32202038583328}, {'30D': 2.5260310968320994}]","[{'1D': 0}, {'7D': 52.38095238095239}, {'30D': 55.769230769230774}]","[{'1D': 1}, {'7D': 21}, {'30D': 52}]","[{'1D': 1.994959176428825}, {'7D': 1.994959176428825}, {'30D': 1.994959176428825}]"
HJPh9a1vUadhiL8mFXS64ywtSbwwjFrzoM4ovmw6taE7,"[{'1D': 1578.988873065037}, {'7D': 6316.934277871714}, {'30D': 6316.934277871714}]","[{'1D': 122.8222076134378}, {'7D': -538.3790359259448}, {'30D': -489.09534830773856}]","[{'1D': 1701.8110806784746}, {'7D': 5778.555241945768}, {'30D': 5827.8389295639745}]","[{'1D': 80.38768634509215}, {'7D': 69.74206355291868}, {'30D': 69.74206355291868}]","[{'1D': 21.473187308131063}, {'7D': 29.1436922335216}, {'30D': 25.170400441007796}]","[{'1D': 17.625159255809912}, {'7D': 23.27577508935392}, {'30D': 22.621415552250657}]","[{'1D': 85.71428571428571}, {'7D': 63.41463414634146}, {'30D': 63.41463414634146}]","[{'1D': 7}, {'7D': 41}, {'30D': 41}]","[{'1D': 22.235769024651663}, {'7D': 22.235769024651663}, {'30D': 22.235769024651663}]"
6DeC1zskDxZ234dXDVBXDhJiWVQ4rJWF6L1TMf1VVWUu,"[{'1D': 36.89280454243713}, {'7D': 54.659255128348526}, {'30D': 2246.3098896160463}]","[{'1D': 0}, {'7D': 0}, {'30D': 0}]","[{'1D': 36.89280454243713}, {'7D': 54.659255128348526}, {'30D': 2246.3098896160463}]","[{'1D': 34.929277586382135}, {'7D': 3.8409164454523257}, {'30D': 88.77787542307716}]","[{'1D': 0}, {'7D': 0}, {'30D': 0}]","[{'1D': 65.07072241361786}, {'7D': 96.15908355454768}, {'30D': 11.222124576922802}]","[{'1D': 100}, {'7D': 64.28571428571429}, {'30D': 71.42857142857143}]","[{'1D': 1}, {'7D': 14}, {'30D': 28}]","[{'1D': 0.01989945466939332}, {'7D': 0.01989945466939332}, {'30D': 0.01989945466939332}]"
3cme7bhjCoAPk8fhVuedMRbBKPqj1L2KPYJhGZs7UGc7,"[{'1D': 0}, {'7D': 601.9489538049768}, {'30D': 7044.622979399628}]","[{'1D': 0}, {'7D': 0}, {'30D': 9.744879072988322}]","[{'1D': 0}, {'7D': 601.9489538049768}, {'30D': 7054.367858472617}]","[{'1D': 0}, {'7D': 23.835143041933808}, {'30D': 97.18321436693228}]","[{'1D': 0}, {'7D': 0}, {'30D': 54.29857400309695}]","[{'1D': 0}, {'7D': 76.16485691724009}, {'30D': 2.386892438841779}]","[{'1D': 0}, {'7D': 81.81818181818183}, {'30D': 73.91304347826086}]","[{'1D': 0}, {'7D': 11}, {'30D': 23}]","[{'1D': 0.2736868686868687}, {'7D': 0.2736868686868687}, {'30D': 0.2736868686868687}]"
ESHjeWWiWRTE6qXMkJT538EMoaYKgBkFuUBcCEJjiDaB,"[{'1D': 1584.0044481453572}, {'7D': 13496.15385925796}, {'30D': 14211.636552096847}]","[{'1D': 0}, {'7D': 0}, {'30D': -241.70188930777198}]","[{'1D': 1584.0044481453572}, {'7D': 13496.15385925796}, {'30D': 13969.934662789074}]","[{'1D': 32.4104266207887}, {'7D': 176.6612866613032}, {'30D': 118.55639898008073}]","[{'1D': 0}, {'7D': 0}, {'30D': 82.11207162159539}]","[{'1D': 67.58957337921129}, {'7D': 76.6612866613033}, {'30D': 16.540072041380387}]","[{'1D': 20}, {'7D': 47.05882352941176}, {'30D': 51.28205128205128}]","[{'1D': 5}, {'7D': 17}, {'30D': 39}]","[{'1D': 3.096388888888889}, {'7D': 3.096388888888889}, {'30D': 3.096388888888889}]"
GbZsEfC5krJMa1gQHvVuBCVGeSbsqR2Sxr151nCfLKa8,"[{'1D': 68.9445755360102}, {'7D': -11.10792846481028}, {'30D': 2330.843885975213}]","[{'1D': 0}, {'7D': 0}, {'30D': 0}]","[{'1D': 68.9445755360102}, {'7D': -11.10792846481028}, {'30D': 2330.843885975213}]","[{'1D': 99.92419302657885}, {'7D': -0.6573975519540655}, {'30D': 84.18599380757293}]","[{'1D': 0}, {'7D': 0}, {'30D': 0}]","[{'1D': 0.0758069734212416}, {'7D': -100}, {'30D': 15.814006192427094}]","[{'1D': 100}, {'7D': 47.05882352941176}, {'30D': 64.51612903225806}]","[{'1D': 1}, {'7D': 17}, {'30D': 31}]","[{'1D': 0.016971544715447155}, {'7D': 0.016971544715447155}, {'30D': 0.016971544715447155}]"
FA1rk3nVFmcjZx98Yj1FP7YQ27uo6JnEoQGjKxTxiVCD,"[{'1D': 0}, {'7D': 776.6068200728081}, {'30D': 15317.599771151848}]","[{'1D': 0}, {'7D': -791.9260956805716}, {'30D': -775.4253121893207}]","[{'1D': 0}, {'7D': -15.31927560776343}, {'30D': 14542.174458962529}]","[{'1D': 0}, {'7D': 35.41735793985099}, {'30D': 111.26925023830732}]","[{'1D': 0}, {'7D': 95.65462756748133}, {'30D': 95.2448003193826}]","[{'1D': 0}, {'7D': -100}, {'30D': 7.572297576464471}]","[{'1D': 0}, {'7D': 50}, {'30D': 65.51724137931035}]","[{'1D': 0}, {'7D': 6}, {'30D': 29}]","[{'1D': 12.532244850187265}, {'7D': 12.532244850187265}, {'30D': 12.532244850187265}]"
6wjPBKoZtsuvQjuh1HtgohhTBj1wL3xmfTVxYojaZb1Q,"[{'1D': 3556.706892629521}, {'7D': 6243.54830759933}, {'30D': 16755.30424632616}]","[{'1D': 0}, {'7D': 0}, {'30D': -669.5085832694506}]","[{'1D': 3556.706892629521}, {'7D': 6243.54830759933}, {'30D': 16085.795663056706}]","[{'1D': 736.7763748950024}, {'7D': 169.7450901973091}, {'30D': 105.41250966319342}]","[{'1D': 0}, {'7D': 0}, {'30D': 100}]","[{'1D': 636.7763748950025}, {'7D': 69.74509019730908}, {'30D': 1.200435745230601}]","[{'1D': 100}, {'7D': 66.66666666666666}, {'30D': 64.70588235294117}]","[{'1D': 1}, {'7D': 9}, {'30D': 51}]","[{'1D': 0.06646534148827726}, {'7D': 0.06646534148827726}, {'30D': 0.06646534148827726}]"
77AeyLRLcrFb195Qve1bUxFHWYVVvGRQDLmNpSnrpfJP,"[{'1D': 60.391191399805855}, {'7D': -13.58569712761004}, {'30D': 2796.9979709166428}]","[{'1D': 0}, {'7D': 0}, {'30D': 0}]","[{'1D': 60.391191399805855}, {'7D': -13.58569712761004}, {'30D': 2796.9979709166428}]","[{'1D': 84.02727910981928}, {'7D': -1.0624885835688316}, {'30D': 100.29385241031929}]","[{'1D': 0}, {'7D': 0}, {'30D': 0}]","[{'1D': 15.972720890180753}, {'7D': -100}, {'30D': 0.2938524103192975}]","[{'1D': 100}, {'7D': 50}, {'30D': 70.58823529411765}]","[{'1D': 1}, {'7D': 14}, {'30D': 34}]","[{'1D': 0.017491396263520156}, {'7D': 0.017491396263520156}, {'30D': 0.017491396263520156}]"
Cum1XEeZomAsPyC3Utah5c16gqK6CDnFz2fVAyvc3wvy,"[{'1D': -340.92876450359915}, {'7D': 7063.118729985502}, {'30D': 44827.912414439896}]","[{'1D': 0}, {'7D': 0}, {'30D': 17.076520775629927}]","[{'1D': -340.92876450359915}, {'7D': 7063.118729985502}, {'30D': 44844.98893521553}]","[{'1D': -7.74770635807099}, {'7D': 48.062991044697384}, {'30D': 88.5311264838798}]","[{'1D': 0}, {'7D': 0}, {'30D': 77.51029295823632}]","[{'1D': -100}, {'7D': 51.93700895530259}, {'30D': 11.742900887383684}]","[{'1D': 0}, {'7D': 50}, {'30D': 66.66666666666666}]","[{'1D': 2}, {'7D': 24}, {'30D': 87}]","[{'1D': 5.304807060755336}, {'7D': 5.304807060755336}, {'30D': 5.304807060755336}]"
74v4RXALnMLXJNzrAUKqRrVMepV88PsmBt6KqN7XqFAA,"[{'1D': 451.348195201776}, {'7D': 25972.0759783959}, {'30D': 36341.80282608053}]","[{'1D': -723.8985282589481}, {'7D': -126.41905551214097}, {'30D': 11659.81303594745}]","[{'1D': -272.5503330571721}, {'7D': 25845.656922883758}, {'30D': 48001.61586202799}]","[{'1D': 6.935114631467505}, {'7D': 88.2114546680287}, {'30D': 102.91066363492958}]","[{'1D': 87.71293559674305}, {'7D': 56.01667851076988}, {'30D': 312.8633936733009}]","[{'1D': -100}, {'7D': 8.647166929375203}, {'30D': 40.27405557216459}]","[{'1D': 55.55555555555556}, {'7D': 75}, {'30D': 75}]","[{'1D': 9}, {'7D': 28}, {'30D': 36}]","[{'1D': 7.38137316561845}, {'7D': 7.38137316561845}, {'30D': 7.38137316561845}]"
Bi1FW5sRmhfQhdVKUo4GoosGbBTVTsHPP3X8A8VfS7Bx,"[{'1D': 0}, {'7D': 378.13830363807256}, {'30D': 2741.715829062745}]","[{'1D': 0}, {'7D': 0}, {'30D': 0}]","[{'1D': 0}, {'7D': 378.13830363807256}, {'30D': 2741.715829062745}]","[{'1D': 0}, {'7D': 28.25319353342033}, {'30D': 97.14548980406595}]","[{'1D': 0}, {'7D': 0}, {'30D': 0}]","[{'1D': 0}, {'7D': 71.74680646657968}, {'30D': 2.8545101959340213}]","[{'1D': 0}, {'7D': 78.57142857142857}, {'30D': 75.75757575757575}]","[{'1D': 0}, {'7D': 14}, {'30D': 33}]","[{'1D': 0.021364379084967317}, {'7D': 0.021364379084967317}, {'30D': 0.021364379084967317}]"
9rXMLszM1ygcv24TDWF3LKkHHkxeAoMExxT9zsFTEKZx,"[{'1D': 856.0226671416001}, {'7D': 8678.67173807144}, {'30D': 8678.67173807144}]","[{'1D': 0}, {'7D': 0}, {'30D': 0}]","[{'1D': 856.0226671416001}, {'7D': 8678.67173807144}, {'30D': 8678.67173807144}]","[{'1D': 338.6457663491952}, {'7D': 92.59011676308113}, {'30D': 92.59011676308113}]","[{'1D': 0}, {'7D': 0}, {'30D': 0}]","[{'1D': 238.64576634919516}, {'7D': 7.409883236918828}, {'30D': 7.409883236918828}]","[{'1D': 100}, {'7D': 81.57894736842105}, {'30D': 81.57894736842105}]","[{'1D': 1}, {'7D': 38}, {'30D': 38}]","[{'1D': 0.8356842818428184}, {'7D': 0.8356842818428184}, {'30D': 0.8356842818428184}]"
6X1jSkx7uDssCkm2PfXAWpvqT7s8ydt4663HF6YNLVZN,"[{'1D': 33.91446115523173}, {'7D': 183.5352116681653}, {'30D': 2810.2652229680184}]","[{'1D': 0}, {'7D': 0}, {'30D': 0}]","[{'1D': 33.91446115523173}, {'7D': 183.5352116681653}, {'30D': 2810.2652229680184}]","[{'1D': 28.995679469375528}, {'7D': 11.090253718615447}, {'30D': 91.2393969416579}]","[{'1D': 0}, {'7D': 0}, {'30D': 0}]","[{'1D': 71.00432053062453}, {'7D': 88.90974628138459}, {'30D': 8.760603058342133}]","[{'1D': 100}, {'7D': 52.94117647058824}, {'30D': 69.44444444444444}]","[{'1D': 1}, {'7D': 17}, {'30D': 36}]","[{'1D': 0.018822222222222226}, {'7D': 0.018822222222222226}, {'30D': 0.018822222222222226}]"
8uDrHzQLY5cWbEzXPs9uSV9JiFXVuWRt9jqD8HqnzTm8,"[{'1D': 133.72315193637965}, {'7D': -810.4024303176308}, {'30D': 56669.007654463865}]","[{'1D': 0}, {'7D': 0}, {'30D': 17287.289174347297}]","[{'1D': 133.72315193637965}, {'7D': -810.4024303176308}, {'30D': 73956.29682881119}]","[{'1D': 8.945934593967465}, {'7D': -12.66925227892408}, {'30D': 91.00429780703627}]","[{'1D': 0}, {'7D': 0}, {'30D': 396.4971926358453}]","[{'1D': 91.05406540603254}, {'7D': -100}, {'30D': 26.540713975862758}]","[{'1D': 50}, {'7D': 33.33333333333333}, {'30D': 60.204081632653065}]","[{'1D': 2}, {'7D': 12}, {'30D': 98}]","[{'1D': 5.905536747685185}, {'7D': 5.905536747685185}, {'30D': 5.905536747685185}]"
7ApjVzSa4eWsH7hi5aCwPjbo1k2cw9unV2vy4VQZuL7K,"[{'1D': 58.6401133289877}, {'7D': 310.50003519571715}, {'30D': 2870.5711241897634}]","[{'1D': 0}, {'7D': 0}, {'30D': 0}]","[{'1D': 58.6401133289877}, {'7D': 310.50003519571715}, {'30D': 2870.5711241897634}]","[{'1D': 77.53439012046407}, {'7D': 19.499645720141523}, {'30D': 87.95684837733268}]","[{'1D': 0}, {'7D': 0}, {'30D': 0}]","[{'1D': 22.46560987953594}, {'7D': 80.50035427985847}, {'30D': 12.043151622667322}]","[{'1D': 100}, {'7D': 64.70588235294117}, {'30D': 67.56756756756756}]","[{'1D': 1}, {'7D': 17}, {'30D': 37}]","[{'1D': 0.017757757757757755}, {'7D': 0.017757757757757755}, {'30D': 0.017757757757757755}]"
EJDooYfU9MnTDeFEL7nANui5KqFDuCUQCcThvcwFqvR8,"[{'1D': 71.76354318365452}, {'7D': 201.6584998518683}, {'30D': 2202.48837847611}]","[{'1D': 0}, {'7D': 0}, {'30D': 0}]","[{'1D': 71.76354318365452}, {'7D': 201.6584998518683}, {'30D': 2202.48837847611}]","[{'1D': 79.89867919551368}, {'7D': 14.542986961846749}, {'30D': 85.23713491922007}]","[{'1D': 0}, {'7D': 0}, {'30D': 0}]","[{'1D': 20.10132080448631}, {'7D': 85.45701303815324}, {'30D': 14.762865080779964}]","[{'1D': 100}, {'7D': 60}, {'30D': 66.66666666666666}]","[{'1D': 1}, {'7D': 15}, {'30D': 30}]","[{'1D': 0.017084826762246118}, {'7D': 0.017084826762246118}, {'30D': 0.017084826762246118}]"
TERM87YPiM5mVqHS2tz1zuXv6dwM6YjeSSRVW3xiW8j,"[{'1D': 0}, {'7D': 4081.814013491142}, {'30D': 146200.44158903827}]","[{'1D': 0}, {'7D': 0}, {'30D': -218.56782581165274}]","[{'1D': 0}, {'7D': 4081.814013491142}, {'30D': 145981.87376322658}]","[{'1D': 0}, {'7D': 291.46546878391456}, {'30D': 211.72949233645505}]","[{'1D': 0}, {'7D': 0}, {'30D': 91.69185241779124}]","[{'1D': 0}, {'7D': 191.92354739378078}, {'30D': 144.59537164954816}]","[{'1D': 0}, {'7D': 100}, {'30D': 85.71428571428571}]","[{'1D': 0}, {'7D': 3}, {'30D': 49}]","[{'1D': 0.652874149659864}, {'7D': 0.652874149659864}, {'30D': 0.652874149659864}]"
